date,window,score,regime
2010-01-29,full,56.03,cool
2010-01-29,rolling20y,40.55,cool
2010-02-01,full,57.1,cool
2010-02-01,rolling20y,41.04,cool
2010-02-02,full,57.97,cool
2010-02-02,rolling20y,41.92,cool
2010-02-03,full,57.76,cool
2010-02-03,rolling20y,41.69,cool
2010-02-04,full,54.81,cool
2010-02-04,rolling20y,38.8,cool
2010-02-05,full,54.87,cool
2010-02-05,rolling20y,38.87,cool
2010-02-08,full,54.66,cool
2010-02-08,rolling20y,38.66,cool
2010-02-09,full,54.78,cool
2010-02-09,rolling20y,38.76,cool
2010-02-10,full,55.03,cool
2010-02-10,rolling20y,39.0,cool
2010-02-11,full,55.9,cool
2010-02-11,rolling20y,39.83,cool
2010-02-12,full,56.75,cool
2010-02-12,rolling20y,40.69,cool
2010-02-15,full,56.75,cool
2010-02-15,rolling20y,40.69,cool
2010-02-16,full,57.17,cool
2010-02-16,rolling20y,41.11,cool
2010-02-17,full,57.44,cool
2010-02-17,rolling20y,41.37,cool
2010-02-18,full,58.41,cool
2010-02-18,rolling20y,42.33,cool
2010-02-19,full,59.07,cool
2010-02-19,rolling20y,42.98,cool
2010-02-22,full,59.13,cool
2010-02-22,rolling20y,43.03,cool
2010-02-23,full,57.94,cool
2010-02-23,rolling20y,41.87,cool
2010-02-24,full,58.9,cool
2010-02-24,rolling20y,42.83,cool
2010-02-25,full,59.19,cool
2010-02-25,rolling20y,43.14,cool
2010-02-26,full,59.85,cool
2010-02-26,rolling20y,43.82,cool
2010-03-01,full,60.83,cool
2010-03-01,rolling20y,45.69,cool
2010-03-02,full,61.01,cool
2010-03-02,rolling20y,45.87,cool
2010-03-03,full,61.16,cool
2010-03-03,rolling20y,46.02,cool
2010-03-04,full,61.29,cool
2010-03-04,rolling20y,46.17,cool
2010-03-05,full,62.24,cool
2010-03-05,rolling20y,47.08,cool
2010-03-08,full,61.93,cool
2010-03-08,rolling20y,46.75,cool
2010-03-09,full,61.78,cool
2010-03-09,rolling20y,46.6,cool
2010-03-10,full,61.31,cool
2010-03-10,rolling20y,46.13,cool
2010-03-11,full,61.77,cool
2010-03-11,rolling20y,46.6,cool
2010-03-12,full,62.22,cool
2010-03-12,rolling20y,47.06,cool
2010-03-15,full,61.86,cool
2010-03-15,rolling20y,46.7,cool
2010-03-16,full,62.23,cool
2010-03-16,rolling20y,47.09,cool
2010-03-17,full,62.92,cool
2010-03-17,rolling20y,47.79,cool
2010-03-18,full,63.2,cool
2010-03-18,rolling20y,48.07,cool
2010-03-19,full,62.86,cool
2010-03-19,rolling20y,47.72,cool
2010-03-22,full,62.98,cool
2010-03-22,rolling20y,47.86,cool
2010-03-23,full,63.44,cool
2010-03-23,rolling20y,48.3,cool
2010-03-24,full,62.25,cool
2010-03-24,rolling20y,47.05,cool
2010-03-25,full,61.57,cool
2010-03-25,rolling20y,46.35,cool
2010-03-26,full,62.02,cool
2010-03-26,rolling20y,46.81,cool
2010-03-29,full,62.17,cool
2010-03-29,rolling20y,46.95,cool
2010-03-30,full,62.55,cool
2010-03-30,rolling20y,47.33,cool
2010-03-31,full,62.24,cool
2010-03-31,rolling20y,47.02,cool
2010-04-01,full,62.07,cool
2010-04-01,rolling20y,44.93,cool
2010-04-02,full,62.04,cool
2010-04-02,rolling20y,44.9,cool
2010-04-05,full,62.41,cool
2010-04-05,rolling20y,45.26,cool
2010-04-06,full,63.21,cool
2010-04-06,rolling20y,46.08,cool
2010-04-07,full,62.87,cool
2010-04-07,rolling20y,45.74,cool
2010-04-08,full,63.02,cool
2010-04-08,rolling20y,45.9,cool
2010-04-09,full,63.4,cool
2010-04-09,rolling20y,46.27,cool
2010-04-12,full,64.0,warm
2010-04-12,rolling20y,46.89,cool
2010-04-13,full,63.43,cool
2010-04-13,rolling20y,46.31,cool
2010-04-14,full,63.98,cool
2010-04-14,rolling20y,46.86,cool
2010-04-15,full,63.7,cool
2010-04-15,rolling20y,46.58,cool
2010-04-16,full,61.44,cool
2010-04-16,rolling20y,44.32,cool
2010-04-19,full,62.26,cool
2010-04-19,rolling20y,45.12,cool
2010-04-20,full,63.91,cool
2010-04-20,rolling20y,46.81,cool
2010-04-21,full,63.37,cool
2010-04-21,rolling20y,46.26,cool
2010-04-22,full,63.21,cool
2010-04-22,rolling20y,46.09,cool
2010-04-23,full,63.05,cool
2010-04-23,rolling20y,45.92,cool
2010-04-26,full,62.24,cool
2010-04-26,rolling20y,45.1,cool
2010-04-27,full,57.88,cool
2010-04-27,rolling20y,40.89,cool
2010-04-28,full,59.17,cool
2010-04-28,rolling20y,42.09,cool
2010-04-29,full,61.57,cool
2010-04-29,rolling20y,44.45,cool
2010-04-30,full,58.51,cool
2010-04-30,rolling20y,41.5,cool
2010-05-03,full,57.91,cool
2010-05-03,rolling20y,39.93,cool
2010-05-04,full,55.14,cool
2010-05-04,rolling20y,37.3,cool
2010-05-05,full,54.41,cool
2010-05-05,rolling20y,36.63,cool
2010-05-06,full,52.19,cool
2010-05-06,rolling20y,34.46,cool
2010-05-07,full,51.35,cool
2010-05-07,rolling20y,33.64,cool
2010-05-10,full,52.62,cool
2010-05-10,rolling20y,34.89,cool
2010-05-11,full,52.72,cool
2010-05-11,rolling20y,34.98,cool
2010-05-12,full,53.77,cool
2010-05-12,rolling20y,36.04,cool
2010-05-13,full,53.26,cool
2010-05-13,rolling20y,35.54,cool
2010-05-14,full,52.16,cool
2010-05-14,rolling20y,34.48,cool
2010-05-17,full,52.22,cool
2010-05-17,rolling20y,34.52,cool
2010-05-18,full,51.87,cool
2010-05-18,rolling20y,34.2,cool
2010-05-19,full,51.7,cool
2010-05-19,rolling20y,34.04,cool
2010-05-20,full,51.23,cool
2010-05-20,rolling20y,33.61,cool
2010-05-21,full,51.55,cool
2010-05-21,rolling20y,33.96,cool
2010-05-24,full,51.55,cool
2010-05-24,rolling20y,33.97,cool
2010-05-25,full,51.92,cool
2010-05-25,rolling20y,34.39,cool
2010-05-26,full,51.69,cool
2010-05-26,rolling20y,34.17,cool
2010-05-27,full,52.26,cool
2010-05-27,rolling20y,34.74,cool
2010-05-28,full,51.69,cool
2010-05-28,rolling20y,34.11,cool
2010-05-31,full,51.69,cool
2010-05-31,rolling20y,34.11,cool
2010-06-01,full,50.44,cool
2010-06-01,rolling20y,32.26,cool
2010-06-02,full,51.16,cool
2010-06-02,rolling20y,32.99,cool
2010-06-03,full,51.21,cool
2010-06-03,rolling20y,33.03,cool
2010-06-04,full,50.52,cool
2010-06-04,rolling20y,32.36,cool
2010-06-07,full,50.4,cool
2010-06-07,rolling20y,32.26,cool
2010-06-08,full,50.64,cool
2010-06-08,rolling20y,32.5,cool
2010-06-09,full,50.56,cool
2010-06-09,rolling20y,32.41,cool
2010-06-10,full,50.85,cool
2010-06-10,rolling20y,32.68,cool
2010-06-11,full,51.41,cool
2010-06-11,rolling20y,33.27,cool
2010-06-14,full,51.39,cool
2010-06-14,rolling20y,33.24,cool
2010-06-15,full,52.37,cool
2010-06-15,rolling20y,34.21,cool
2010-06-16,full,52.39,cool
2010-06-16,rolling20y,34.24,cool
2010-06-17,full,52.96,cool
2010-06-17,rolling20y,34.83,cool
2010-06-18,full,53.7,cool
2010-06-18,rolling20y,35.54,cool
2010-06-21,full,53.06,cool
2010-06-21,rolling20y,34.92,cool
2010-06-22,full,52.22,cool
2010-06-22,rolling20y,34.11,cool
2010-06-23,full,52.31,cool
2010-06-23,rolling20y,34.19,cool
2010-06-24,full,51.32,cool
2010-06-24,rolling20y,33.18,cool
2010-06-25,full,51.71,cool
2010-06-25,rolling20y,33.58,cool
2010-06-28,full,51.74,cool
2010-06-28,rolling20y,33.6,cool
2010-06-29,full,50.89,cool
2010-06-29,rolling20y,32.75,cool
2010-06-30,full,50.97,cool
2010-06-30,rolling20y,32.84,cool
2010-07-01,full,51.8,cool
2010-07-01,rolling20y,34.81,cool
2010-07-02,full,52.16,cool
2010-07-02,rolling20y,35.14,cool
2010-07-05,full,52.16,cool
2010-07-05,rolling20y,35.14,cool
2010-07-06,full,52.43,cool
2010-07-06,rolling20y,35.45,cool
2010-07-07,full,53.17,cool
2010-07-07,rolling20y,36.16,cool
2010-07-08,full,53.54,cool
2010-07-08,rolling20y,36.53,cool
2010-07-09,full,53.88,cool
2010-07-09,rolling20y,36.86,cool
2010-07-12,full,54.23,cool
2010-07-12,rolling20y,37.22,cool
2010-07-13,full,54.01,cool
2010-07-13,rolling20y,36.98,cool
2010-07-14,full,53.99,cool
2010-07-14,rolling20y,36.98,cool
2010-07-15,full,53.98,cool
2010-07-15,rolling20y,36.98,cool
2010-07-16,full,53.52,cool
2010-07-16,rolling20y,36.55,cool
2010-07-19,full,53.61,cool
2010-07-19,rolling20y,36.61,cool
2010-07-20,full,54.95,cool
2010-07-20,rolling20y,37.95,cool
2010-07-21,full,54.1,cool
2010-07-21,rolling20y,37.18,cool
2010-07-22,full,54.54,cool
2010-07-22,rolling20y,37.57,cool
2010-07-23,full,55.22,cool
2010-07-23,rolling20y,38.2,cool
2010-07-26,full,55.8,cool
2010-07-26,rolling20y,38.79,cool
2010-07-27,full,55.35,cool
2010-07-27,rolling20y,38.34,cool
2010-07-28,full,54.71,cool
2010-07-28,rolling20y,37.72,cool
2010-07-29,full,54.77,cool
2010-07-29,rolling20y,37.76,cool
2010-07-30,full,55.45,cool
2010-07-30,rolling20y,38.44,cool
2010-08-02,full,56.23,cool
2010-08-02,rolling20y,39.23,cool
2010-08-03,full,55.87,cool
2010-08-03,rolling20y,38.92,cool
2010-08-04,full,56.13,cool
2010-08-04,rolling20y,39.16,cool
2010-08-05,full,56.2,cool
2010-08-05,rolling20y,39.24,cool
2010-08-06,full,56.66,cool
2010-08-06,rolling20y,39.71,cool
2010-08-09,full,56.42,cool
2010-08-09,rolling20y,39.52,cool
2010-08-10,full,56.25,cool
2010-08-10,rolling20y,39.37,cool
2010-08-11,full,54.43,cool
2010-08-11,rolling20y,37.68,cool
2010-08-12,full,54.18,cool
2010-08-12,rolling20y,37.41,cool
2010-08-13,full,54.07,cool
2010-08-13,rolling20y,37.33,cool
2010-08-16,full,54.51,cool
2010-08-16,rolling20y,37.79,cool
2010-08-17,full,55.42,cool
2010-08-17,rolling20y,38.69,cool
2010-08-18,full,55.29,cool
2010-08-18,rolling20y,38.57,cool
2010-08-19,full,54.48,cool
2010-08-19,rolling20y,37.76,cool
2010-08-20,full,54.87,cool
2010-08-20,rolling20y,38.14,cool
2010-08-23,full,54.77,cool
2010-08-23,rolling20y,38.04,cool
2010-08-24,full,54.34,cool
2010-08-24,rolling20y,37.63,cool
2010-08-25,full,54.52,cool
2010-08-25,rolling20y,37.83,cool
2010-08-26,full,54.4,cool
2010-08-26,rolling20y,37.7,cool
2010-08-27,full,55.33,cool
2010-08-27,rolling20y,38.63,cool
2010-08-30,full,54.22,cool
2010-08-30,rolling20y,37.51,cool
2010-08-31,full,54.77,cool
2010-08-31,rolling20y,38.04,cool
2010-09-01,full,56.25,cool
2010-09-01,rolling20y,39.97,cool
2010-09-02,full,56.53,cool
2010-09-02,rolling20y,40.21,cool
2010-09-03,full,57.84,cool
2010-09-03,rolling20y,41.44,cool
2010-09-06,full,57.84,cool
2010-09-06,rolling20y,41.44,cool
2010-09-07,full,56.32,cool
2010-09-07,rolling20y,40.01,cool
2010-09-08,full,56.56,cool
2010-09-08,rolling20y,40.24,cool
2010-09-09,full,56.59,cool
2010-09-09,rolling20y,40.23,cool
2010-09-10,full,57.17,cool
2010-09-10,rolling20y,40.75,cool
2010-09-13,full,57.9,cool
2010-09-13,rolling20y,41.5,cool
2010-09-14,full,57.76,cool
2010-09-14,rolling20y,41.37,cool
2010-09-15,full,57.08,cool
2010-09-15,rolling20y,40.65,cool
2010-09-16,full,57.24,cool
2010-09-16,rolling20y,40.75,cool
2010-09-17,full,57.09,cool
2010-09-17,rolling20y,40.62,cool
2010-09-20,full,57.59,cool
2010-09-20,rolling20y,41.13,cool
2010-09-21,full,57.19,cool
2010-09-21,rolling20y,40.77,cool
2010-09-22,full,57.24,cool
2010-09-22,rolling20y,40.84,cool
2010-09-23,full,56.27,cool
2010-09-23,rolling20y,39.9,cool
2010-09-24,full,57.63,cool
2010-09-24,rolling20y,41.21,cool
2010-09-27,full,57.31,cool
2010-09-27,rolling20y,40.92,cool
2010-09-28,full,57.32,cool
2010-09-28,rolling20y,40.89,cool
2010-09-29,full,56.76,cool
2010-09-29,rolling20y,40.38,cool
2010-09-30,full,56.42,cool
2010-09-30,rolling20y,40.02,cool
2010-10-01,full,58.3,cool
2010-10-01,rolling20y,43.04,cool
2010-10-04,full,57.54,cool
2010-10-04,rolling20y,42.29,cool
2010-10-05,full,58.85,cool
2010-10-05,rolling20y,43.59,cool
2010-10-06,full,59.34,cool
2010-10-06,rolling20y,44.09,cool
2010-10-07,full,59.22,cool
2010-10-07,rolling20y,43.95,cool
2010-10-08,full,59.94,cool
2010-10-08,rolling20y,44.65,cool
2010-10-11,full,61.46,cool
2010-10-11,rolling20y,46.13,cool
2010-10-12,full,61.44,cool
2010-10-12,rolling20y,46.09,cool
2010-10-13,full,61.27,cool
2010-10-13,rolling20y,45.92,cool
2010-10-14,full,60.37,cool
2010-10-14,rolling20y,45.01,cool
2010-10-15,full,60.87,cool
2010-10-15,rolling20y,45.45,cool
2010-10-18,full,61.08,cool
2010-10-18,rolling20y,45.7,cool
2010-10-19,full,59.75,cool
2010-10-19,rolling20y,44.41,cool
2010-10-20,full,60.44,cool
2010-10-20,rolling20y,45.05,cool
2010-10-21,full,60.76,cool
2010-10-21,rolling20y,45.36,cool
2010-10-22,full,61.05,cool
2010-10-22,rolling20y,45.61,cool
2010-10-25,full,60.21,cool
2010-10-25,rolling20y,44.82,cool
2010-10-26,full,59.67,cool
2010-10-26,rolling20y,44.27,cool
2010-10-27,full,59.03,cool
2010-10-27,rolling20y,43.58,cool
2010-10-28,full,58.92,cool
2010-10-28,rolling20y,43.5,cool
2010-10-29,full,58.79,cool
2010-10-29,rolling20y,43.39,cool
2010-11-01,full,59.55,cool
2010-11-01,rolling20y,44.28,cool
2010-11-02,full,59.91,cool
2010-11-02,rolling20y,44.65,cool
2010-11-03,full,61.54,cool
2010-11-03,rolling20y,46.22,cool
2010-11-04,full,62.78,cool
2010-11-04,rolling20y,47.49,cool
2010-11-05,full,62.87,cool
2010-11-05,rolling20y,47.6,cool
2010-11-08,full,62.83,cool
2010-11-08,rolling20y,47.58,cool
2010-11-09,full,61.88,cool
2010-11-09,rolling20y,46.6,cool
2010-11-10,full,62.52,cool
2010-11-10,rolling20y,47.26,cool
2010-11-11,full,62.35,cool
2010-11-11,rolling20y,47.09,cool
2010-11-12,full,60.44,cool
2010-11-12,rolling20y,45.2,cool
2010-11-15,full,60.39,cool
2010-11-15,rolling20y,45.02,cool
2010-11-16,full,58.63,cool
2010-11-16,rolling20y,43.34,cool
2010-11-17,full,59.1,cool
2010-11-17,rolling20y,43.74,cool
2010-11-18,full,61.78,cool
2010-11-18,rolling20y,46.39,cool
2010-11-19,full,62.4,cool
2010-11-19,rolling20y,47.04,cool
2010-11-22,full,62.37,cool
2010-11-22,rolling20y,47.04,cool
2010-11-23,full,60.45,cool
2010-11-23,rolling20y,45.17,cool
2010-11-24,full,61.09,cool
2010-11-24,rolling20y,45.69,cool
2010-11-25,full,61.09,cool
2010-11-25,rolling20y,45.69,cool
2010-11-26,full,58.94,cool
2010-11-26,rolling20y,43.63,cool
2010-11-29,full,59.69,cool
2010-11-29,rolling20y,44.42,cool
2010-11-30,full,58.11,cool
2010-11-30,rolling20y,42.83,cool
2010-12-01,full,59.48,cool
2010-12-01,rolling20y,43.99,cool
2010-12-02,full,61.25,cool
2010-12-02,rolling20y,45.7,cool
2010-12-03,full,62.13,cool
2010-12-03,rolling20y,46.51,cool
2010-12-06,full,62.29,cool
2010-12-06,rolling20y,46.67,cool
2010-12-07,full,61.97,cool
2010-12-07,rolling20y,46.34,cool
2010-12-08,full,62.23,cool
2010-12-08,rolling20y,46.62,cool
2010-12-09,full,62.78,cool
2010-12-09,rolling20y,47.14,cool
2010-12-10,full,62.47,cool
2010-12-10,rolling20y,46.81,cool
2010-12-13,full,62.57,cool
2010-12-13,rolling20y,46.91,cool
2010-12-14,full,62.27,cool
2010-12-14,rolling20y,46.52,cool
2010-12-15,full,61.87,cool
2010-12-15,rolling20y,46.1,cool
2010-12-16,full,62.44,cool
2010-12-16,rolling20y,46.71,cool
2010-12-17,full,63.94,cool
2010-12-17,rolling20y,48.22,cool
2010-12-20,full,63.57,cool
2010-12-20,rolling20y,47.86,cool
2010-12-21,full,63.56,cool
2010-12-21,rolling20y,47.83,cool
2010-12-22,full,64.59,warm
2010-12-22,rolling20y,48.89,cool
2010-12-23,full,63.53,cool
2010-12-23,rolling20y,47.79,cool
2010-12-24,full,63.53,cool
2010-12-24,rolling20y,47.79,cool
2010-12-27,full,62.57,cool
2010-12-27,rolling20y,46.89,cool
2010-12-28,full,62.46,cool
2010-12-28,rolling20y,46.71,cool
2010-12-29,full,62.84,cool
2010-12-29,rolling20y,47.13,cool
2010-12-30,full,62.61,cool
2010-12-30,rolling20y,46.9,cool
2010-12-31,full,62.5,cool
2010-12-31,rolling20y,46.82,cool
2011-01-03,full,64.6,warm
2011-01-03,rolling20y,51.15,cool
2011-01-04,full,64.76,warm
2011-01-04,rolling20y,51.3,cool
2011-01-05,full,64.86,warm
2011-01-05,rolling20y,51.31,cool
2011-01-06,full,64.69,warm
2011-01-06,rolling20y,51.21,cool
2011-01-07,full,64.92,warm
2011-01-07,rolling20y,51.46,cool
2011-01-10,full,64.61,warm
2011-01-10,rolling20y,51.17,cool
2011-01-11,full,65.19,warm
2011-01-11,rolling20y,51.69,cool
2011-01-12,full,65.84,warm
2011-01-12,rolling20y,52.34,cool
2011-01-13,full,65.74,warm
2011-01-13,rolling20y,52.26,cool
2011-01-14,full,66.59,warm
2011-01-14,rolling20y,53.13,cool
2011-01-17,full,66.59,warm
2011-01-17,rolling20y,53.13,cool
2011-01-18,full,66.21,warm
2011-01-18,rolling20y,52.72,cool
2011-01-19,full,64.83,warm
2011-01-19,rolling20y,51.35,cool
2011-01-20,full,64.04,warm
2011-01-20,rolling20y,50.54,cool
2011-01-21,full,63.77,cool
2011-01-21,rolling20y,50.28,cool
2011-01-24,full,64.48,warm
2011-01-24,rolling20y,51.0,cool
2011-01-25,full,64.69,warm
2011-01-25,rolling20y,51.23,cool
2011-01-26,full,65.34,warm
2011-01-26,rolling20y,51.79,cool
2011-01-27,full,65.92,warm
2011-01-27,rolling20y,52.39,cool
2011-01-28,full,62.45,cool
2011-01-28,rolling20y,48.96,cool
2011-01-31,full,62.87,cool
2011-01-31,rolling20y,49.36,cool
2011-02-01,full,65.6,warm
2011-02-01,rolling20y,52.27,cool
2011-02-02,full,65.9,warm
2011-02-02,rolling20y,52.55,cool
2011-02-03,full,66.34,warm
2011-02-03,rolling20y,52.94,cool
2011-02-04,full,67.12,warm
2011-02-04,rolling20y,53.69,cool
2011-02-07,full,66.82,warm
2011-02-07,rolling20y,53.39,cool
2011-02-08,full,67.26,warm
2011-02-08,rolling20y,53.81,cool
2011-02-09,full,67.31,warm
2011-02-09,rolling20y,53.89,cool
2011-02-10,full,66.92,warm
2011-02-10,rolling20y,53.46,cool
2011-02-11,full,67.4,warm
2011-02-11,rolling20y,54.02,cool
2011-02-14,full,67.32,warm
2011-02-14,rolling20y,53.95,cool
2011-02-15,full,66.84,warm
2011-02-15,rolling20y,53.46,cool
2011-02-16,full,66.42,warm
2011-02-16,rolling20y,53.03,cool
2011-02-17,full,66.53,warm
2011-02-17,rolling20y,53.13,cool
2011-02-18,full,66.64,warm
2011-02-18,rolling20y,53.24,cool
2011-02-21,full,66.64,warm
2011-02-21,rolling20y,53.24,cool
2011-02-22,full,62.95,cool
2011-02-22,rolling20y,49.7,cool
2011-02-23,full,61.81,cool
2011-02-23,rolling20y,48.58,cool
2011-02-24,full,62.57,cool
2011-02-24,rolling20y,49.36,cool
2011-02-25,full,64.56,warm
2011-02-25,rolling20y,51.32,cool
2011-02-28,full,65.33,warm
2011-02-28,rolling20y,52.08,cool
2011-03-01,full,62.72,cool
2011-03-01,rolling20y,49.43,cool
2011-03-02,full,62.88,cool
2011-03-02,rolling20y,49.54,cool
2011-03-03,full,64.6,warm
2011-03-03,rolling20y,51.18,cool
2011-03-04,full,64.28,warm
2011-03-04,rolling20y,50.87,cool
2011-03-07,full,62.79,cool
2011-03-07,rolling20y,49.4,cool
2011-03-08,full,63.43,cool
2011-03-08,rolling20y,49.98,cool
2011-03-09,full,63.2,cool
2011-03-09,rolling20y,49.81,cool
2011-03-10,full,61.83,cool
2011-03-10,rolling20y,48.58,cool
2011-03-11,full,63.41,cool
2011-03-11,rolling20y,50.05,cool
2011-03-14,full,62.52,cool
2011-03-14,rolling20y,49.25,cool
2011-03-15,full,60.07,cool
2011-03-15,rolling20y,46.95,cool
2011-03-16,full,58.02,cool
2011-03-16,rolling20y,45.01,cool
2011-03-17,full,58.95,cool
2011-03-17,rolling20y,45.87,cool
2011-03-18,full,59.99,cool
2011-03-18,rolling20y,46.9,cool
2011-03-21,full,63.1,cool
2011-03-21,rolling20y,49.84,cool
2011-03-22,full,63.47,cool
2011-03-22,rolling20y,50.2,cool
2011-03-23,full,64.41,warm
2011-03-23,rolling20y,51.12,cool
2011-03-24,full,65.28,warm
2011-03-24,rolling20y,51.97,cool
2011-03-25,full,65.31,warm
2011-03-25,rolling20y,52.0,cool
2011-03-28,full,64.17,warm
2011-03-28,rolling20y,50.86,cool
2011-03-29,full,65.04,warm
2011-03-29,rolling20y,51.69,cool
2011-03-30,full,65.49,warm
2011-03-30,rolling20y,52.18,cool
2011-03-31,full,65.46,warm
2011-03-31,rolling20y,52.16,cool
2011-04-01,full,65.35,warm
2011-04-01,rolling20y,51.06,cool
2011-04-04,full,65.24,warm
2011-04-04,rolling20y,50.95,cool
2011-04-05,full,65.49,warm
2011-04-05,rolling20y,51.17,cool
2011-04-06,full,65.64,warm
2011-04-06,rolling20y,51.25,cool
2011-04-07,full,65.27,warm
2011-04-07,rolling20y,50.82,cool
2011-04-08,full,64.6,warm
2011-04-08,rolling20y,50.2,cool
2011-04-11,full,65.89,warm
2011-04-11,rolling20y,51.45,cool
2011-04-12,full,65.41,warm
2011-04-12,rolling20y,51.01,cool
2011-04-13,full,65.66,warm
2011-04-13,rolling20y,51.29,cool
2011-04-14,full,66.41,warm
2011-04-14,rolling20y,52.04,cool
2011-04-15,full,67.49,warm
2011-04-15,rolling20y,53.19,cool
2011-04-18,full,65.82,warm
2011-04-18,rolling20y,51.53,cool
2011-04-19,full,67.08,warm
2011-04-19,rolling20y,52.79,cool
2011-04-20,full,67.68,warm
2011-04-20,rolling20y,53.37,cool
2011-04-21,full,68.02,warm
2011-04-21,rolling20y,53.73,cool
2011-04-22,full,68.02,warm
2011-04-22,rolling20y,53.73,cool
2011-04-25,full,67.11,warm
2011-04-25,rolling20y,52.81,cool
2011-04-26,full,67.35,warm
2011-04-26,rolling20y,53.1,cool
2011-04-27,full,67.49,warm
2011-04-27,rolling20y,53.19,cool
2011-04-28,full,68.16,warm
2011-04-28,rolling20y,53.91,cool
2011-04-29,full,68.08,warm
2011-04-29,rolling20y,53.84,cool
2011-05-02,full,68.27,warm
2011-05-02,rolling20y,54.03,cool
2011-05-03,full,67.49,warm
2011-05-03,rolling20y,53.27,cool
2011-05-04,full,67.18,warm
2011-05-04,rolling20y,53.0,cool
2011-05-05,full,66.23,warm
2011-05-05,rolling20y,52.12,cool
2011-05-06,full,66.05,warm
2011-05-06,rolling20y,51.93,cool
2011-05-09,full,67.08,warm
2011-05-09,rolling20y,52.91,cool
2011-05-10,full,68.39,warm
2011-05-10,rolling20y,54.19,cool
2011-05-11,full,67.3,warm
2011-05-11,rolling20y,53.11,cool
2011-05-12,full,68.19,warm
2011-05-12,rolling20y,53.97,cool
2011-05-13,full,67.13,warm
2011-05-13,rolling20y,52.95,cool
2011-05-16,full,66.25,warm
2011-05-16,rolling20y,52.15,cool
2011-05-17,full,66.95,warm
2011-05-17,rolling20y,52.85,cool
2011-05-18,full,68.2,warm
2011-05-18,rolling20y,54.02,cool
2011-05-19,full,68.88,warm
2011-05-19,rolling20y,54.69,cool
2011-05-20,full,66.93,warm
2011-05-20,rolling20y,52.81,cool
2011-05-23,full,66.24,warm
2011-05-23,rolling20y,52.16,cool
2011-05-24,full,66.64,warm
2011-05-24,rolling20y,52.57,cool
2011-05-25,full,67.25,warm
2011-05-25,rolling20y,53.09,cool
2011-05-26,full,68.42,warm
2011-05-26,rolling20y,54.23,cool
2011-05-27,full,68.51,warm
2011-05-27,rolling20y,54.32,cool
2011-05-30,full,68.51,warm
2011-05-30,rolling20y,54.32,cool
2011-05-31,full,69.08,warm
2011-05-31,rolling20y,54.89,cool
2011-06-01,full,66.28,warm
2011-06-01,rolling20y,52.09,cool
2011-06-02,full,66.23,warm
2011-06-02,rolling20y,52.0,cool
2011-06-03,full,66.37,warm
2011-06-03,rolling20y,52.15,cool
2011-06-06,full,65.87,warm
2011-06-06,rolling20y,51.67,cool
2011-06-07,full,66.19,warm
2011-06-07,rolling20y,51.96,cool
2011-06-08,full,65.67,warm
2011-06-08,rolling20y,51.46,cool
2011-06-09,full,66.54,warm
2011-06-09,rolling20y,52.33,cool
2011-06-10,full,65.66,warm
2011-06-10,rolling20y,51.46,cool
2011-06-13,full,64.98,warm
2011-06-13,rolling20y,50.76,cool
2011-06-14,full,65.96,warm
2011-06-14,rolling20y,51.71,cool
2011-06-15,full,63.41,cool
2011-06-15,rolling20y,49.27,cool
2011-06-16,full,62.38,cool
2011-06-16,rolling20y,48.3,cool
2011-06-17,full,62.97,cool
2011-06-17,rolling20y,48.86,cool
2011-06-20,full,64.6,warm
2011-06-20,rolling20y,50.41,cool
2011-06-21,full,65.56,warm
2011-06-21,rolling20y,51.38,cool
2011-06-22,full,65.8,warm
2011-06-22,rolling20y,51.61,cool
2011-06-23,full,65.28,warm
2011-06-23,rolling20y,51.11,cool
2011-06-24,full,63.65,cool
2011-06-24,rolling20y,49.56,cool
2011-06-27,full,63.91,cool
2011-06-27,rolling20y,49.81,cool
2011-06-28,full,65.17,warm
2011-06-28,rolling20y,51.02,cool
2011-06-29,full,66.71,warm
2011-06-29,rolling20y,52.42,cool
2011-06-30,full,67.45,warm
2011-06-30,rolling20y,53.06,cool
2011-07-01,full,69.25,warm
2011-07-01,rolling20y,52.3,cool
2011-07-04,full,69.25,warm
2011-07-04,rolling20y,52.3,cool
2011-07-05,full,69.02,warm
2011-07-05,rolling20y,52.09,cool
2011-07-06,full,68.77,warm
2011-07-06,rolling20y,51.87,cool
2011-07-07,full,69.28,warm
2011-07-07,rolling20y,52.36,cool
2011-07-08,full,69.44,warm
2011-07-08,rolling20y,52.55,cool
2011-07-11,full,67.15,warm
2011-07-11,rolling20y,50.46,cool
2011-07-12,full,65.87,warm
2011-07-12,rolling20y,49.22,cool
2011-07-13,full,65.83,warm
2011-07-13,rolling20y,49.18,cool
2011-07-14,full,64.85,warm
2011-07-14,rolling20y,48.18,cool
2011-07-15,full,66.09,warm
2011-07-15,rolling20y,49.42,cool
2011-07-18,full,64.68,warm
2011-07-18,rolling20y,48.07,cool
2011-07-19,full,66.54,warm
2011-07-19,rolling20y,49.9,cool
2011-07-20,full,66.45,warm
2011-07-20,rolling20y,49.8,cool
2011-07-21,full,67.72,warm
2011-07-21,rolling20y,50.97,cool
2011-07-22,full,67.89,warm
2011-07-22,rolling20y,51.16,cool
2011-07-25,full,66.19,warm
2011-07-25,rolling20y,49.5,cool
2011-07-26,full,65.49,warm
2011-07-26,rolling20y,48.84,cool
2011-07-27,full,63.22,cool
